id_topico,token,relevancia
0,rinde,4.2304681031460065
0,homenaje,4.1432105658537175
0,presidente rinde,4.057882764299368
0,rinde homenaje,4.051595400752145
0,luctuoso,2.8576786774510863
0,aniversario,2.8264220886115274
0,aniversario luctuoso,2.6287078840914417
0,emiliano,2.1444326276809864
0,emiliano zapata,2.1444326276809864
0,zapata,2.1121524008390145
0,madero,1.3135932002467907
0,francisco madero,1.263163414180119
0,presidente,1.2558656246350623
0,cuarta,1.2418053905063946
0,homenaje víctimas,1.1614649543495923
0,francisco,1.157463315602456
0,benito juárez,1.117741858776964
0,benito,1.117741858776964
0,homenaje francisco,1.0788824988555257
0,juárez,1.013579642049075
0,transformación,0.9546380752564073
0,presidente envía,0.9478632380763645
0,año emiliano,0.9145419071408555
0,2019 año,0.9145419071408555
0,envía,0.9097802412317718
0,homenaje emiliano,0.8498484060702632
0,cuarta transformación,0.8234115318666063
0,consolidar guardia,0.8036641284851447
0,víctimas,0.7839268726362133
0,año,0.777678163867845
0,envía condolencias,0.7509016129796402
0,condolencias,0.7359154906400442
0,2019,0.7071382506892533
0,transformación afirma,0.7067724647838401
0,radiodifusora,0.687820699544907
0,secretario,0.6705479827376138
0,alcaldía,0.6654165581611005
0,iztapalapa,0.6386676847529457
0,refinería salamanca,0.6047417779627141
0,salamanca,0.6047417779627141
0,presidente recuerda,0.5814171741723185
0,recuerda,0.5814171741723185
0,construye,0.5807294941817405
0,homenaje benito,0.5612541384938702
0,garantiza investigación,0.5425657722385118
0,transportes,0.5339628037663734
0,comunicaciones,0.5339628037663734
0,jorge,0.5339628037663734
0,comunicaciones transportes,0.5339628037663734
0,condolencias familiares,0.5303330459304042
0,110 aniversario,0.5230701930541163
0,110,0.5230701930541163
0,juárez garcía,0.5140622960520217
0,2023 méxico,0.5131801167039893
0,méxico autosuficiente,0.5131801167039893
0,autosuficiente,0.5131801167039893
0,presidente conmemora,0.5047730303288578
0,27 noviembre,0.49283546289750396
0,27,0.49283546289750396
0,latina,0.48619863875688635
0,américa latina,0.48619863875688635
0,cabo,0.48141811986003
0,alcaldía iztapalapa,0.47891128939866956
0,recorre alcaldía,0.47891128939866956
0,garcía,0.4732179129032886
0,postal,0.4710099676366048
0,conmemora,0.46984728126867265
0,rehabilitación refinería,0.43314395170616027
0,noviembre,0.4286867429416399
0,presidente nombra,0.42495498744723526
0,minera senado,0.4215794991253377
0,recorre,0.4139180600346913
0,presidente recorre,0.4139180600346913
0,minera,0.4033262962338396
0,ley minera,0.4033262962338396
0,metro proteger,0.4006079793833676
0,usuarios afirma,0.4006079793833676
0,proteger usuarios,0.4006079793833676
0,fotogalería 190,0.39943122177505186
0,61 aniversario,0.3988595208307108
0,aniversario radiodifusora,0.3988595208307108
0,celebra 61,0.3988595208307108
0,radiodifusora tabasqueña,0.3988595208307108
0,tabasqueña,0.3988595208307108
0,asegura cumplirán,0.3958568298676016
0,presidente asegura,0.3958568298676016
0,cumplirán compromisos,0.3958568298676016
0,compromisos gobierno,0.3958568298676016
0,cumplirán,0.3958568298676016
0,nombra,0.3952369399859581
0,valentín,0.3941188303326765
0,valentín campa,0.3941188303326765
0,campa salazar,0.3941188303326765
0,campa,0.3941188303326765
0,homenaje valentín,0.3941188303326765
0,apoyo trabajadores,0.38976349026781365
0,transformación construye,0.38976349026781365
0,construye apoyo,0.38976349026781365
0,salamanca guanajuato,0.3848123715372295
0,creación línea,0.3824643224914316
1,adultas mayores,1.7995651621136917
1,adultas,1.7995651621136917
1,personas adultas,1.7995651621136917
1,huracán agatha,1.3848374919788555
1,huracán,1.325059314302262
1,agatha,1.3180653564598905
1,personas,1.0637573907844182
1,afectados,0.9071895755404771
1,toluca ciudad,0.8706811099503051
1,tren toluca,0.8706811099503049
1,través,0.8704717272963423
1,cobro,0.8439442667557188
1,toluca,0.7732199196881354
1,mejora,0.7591845608100679
1,dos,0.7573651899494012
1,pensiones,0.7061559837013432
1,afectados huracán,0.6872037132189859
1,mayores,0.6707769501236616
1,mejora percepción,0.6188029044930553
1,percepción social,0.6188029044930553
1,través programas,0.6048761097187827
1,rápida,0.6010226955162286
1,apoyo afectados,0.5949210253540718
1,percepción,0.5937526789692436
1,2023 anuncia,0.5900192387185694
1,cobro pensiones,0.5560015875131337
1,pensiones personas,0.5560015875131337
1,beneficiarias,0.5459457689891701
1,sucia,0.5343056939381381
1,guerra sucia,0.5343056939381381
1,paisanos,0.521671235163412
1,seguro,0.519111139569636
1,guerra,0.49145530071894816
1,héroes,0.46837725748739195
1,remesas,0.4290973485131574
1,bienestar beneficiará,0.40643679204175237
1,beneficiará damnificados,0.40643679204175237
1,profeco presenta,0.40571375769602813
1,cobro remesas,0.40571375769602813
1,comparativo cobro,0.40571375769602813
1,presenta comparativo,0.40571375769602813
1,seguridad sonora,0.40242388292059084
1,recursos fortalecer,0.40242388292059084
1,fortalecer seguridad,0.40242388292059084
1,sonora garantizados,0.40242388292059084
1,garantizados presidente,0.40242388292059084
1,instituciones resalta,0.3976340655341405
1,social instituciones,0.3976340655341405
1,acciones apoyo,0.39703837682866966
1,electoral establecerá,0.3927262642239116
1,establecerá,0.3927262642239116
1,establecerá auténtica,0.3927262642239116
1,méxico inaugurará,0.39018095714237827
1,pueblo guerrero,0.3897666928439207
1,guerrero través,0.3897666928439207
1,compromisos pueblo,0.3897666928439207
1,comparativo,0.38823051338328773
1,recuperación rápida,0.38257497744315844
1,rápida empleos,0.38257497744315844
1,empleos reportada,0.38257497744315844
1,reportada,0.38257497744315844
1,reportada imss,0.38257497744315844
1,olmeca dos,0.3808758321650623
1,supervisa acciones,0.37997614551440506
1,méxico,0.37759789294994806
1,explotación desmedida,0.37609714644678266
1,desmedida recursos,0.37609714644678266
1,desmedida,0.37609714644678266
1,permitirá explotación,0.37609714644678266
1,auténtica democracia,0.3758732980515371
1,auténtica,0.3758732980515371
1,mayores país,0.3730042519816221
1,completarse,0.3730042519816221
1,país completarse,0.3730042519816221
1,completarse destaca,0.3730042519816221
1,inaugurará 2023,0.37288267003318204
1,oaxaca afectados,0.3683522160158423
1,presidente visitará,0.3683522160158423
1,visitará municipios,0.3683522160158423
1,municipios,0.36738415366838
1,profeco,0.3662042304468054
1,etapa refinería,0.36459796281381435
1,democracia presidente,0.3639159282864463
1,méxico permitirá,0.3600511851121244
1,recursos presidente,0.3600511851027716
1,damnificados huracán,0.35897067092479173
1,participarán,0.3570910180872747
1,dos empresas,0.3570910180872747
1,extranjeras participarán,0.3570910180872747
1,participarán rescate,0.3570910180872747
1,visitará,0.3526821132350886
1,explotación,0.350338677885452
1,gobiernos chile,0.348309136941142
1,unen homenaje,0.348309136941142
1,chile méxico,0.348309136941142
1,económica excepcional,0.34487208736148617
1,excepcional inversión,0.34487208736148617
1,excepcional,0.34487208736148617
1,méxico derrama,0.34487208736148617
1,pública programas,0.34487208736148617
2,presidente,65.44131281216333
2,méxico,33.27448119844838
2,afirma,31.125080430719013
2,gobierno,25.40188348412098
2,afirma presidente,24.128646044134953
2,bienestar,22.014238181209784
2,destaca,20.05268500059445
2,programas,19.453510953606557
2,seguridad,19.293260175671303
2,anuncia,17.048620064874758
2,nacional,16.906603503152827
2,amlo,16.78924239068631
2,presidente amlo,16.41712902672508
2,presidente destaca,15.19029323819646
2,llama,14.709904492903899
2,pueblo,12.265074568007213
2,federal,11.918156282399115
2,avances,11.907427983337119
2,país,11.82974635124052
2,estados,11.55906752831393
2,programas bienestar,11.32328835358004
2,unidos,11.098195568346819
2,estados unidos,11.098195568338351
2,presidente llama,11.064610659454676
2,entrega,10.828147479183817
2,desarrollo,10.741341493520725
2,presentan,10.547007257182505
2,celebra,10.53666821387361
2,transformación,10.334731260491276
2,reafirma,10.281786096845593
2,atención,10.281705057397982
2,gobierno méxico,10.266198006725297
2,acciones,10.220384647718225
2,baja,10.168416168067985
2,estrategia,10.058617497831793
2,programa,9.807651020164936
2,presidente anuncia,9.739189880804924
2,resultados,9.723455880541996
2,gobierno federal,9.640368949301326
2,en,9.512727474580407
2,presidente celebra,9.20062888849976
2,19,9.18266216920889
2,covid,9.137504926837243
2,asegura,9.07000945511527
2,covid 19,9.02945895753284
2,compromiso,9.008988695740978
2,anuncia presidente,8.901872183086741
2,guardia nacional,8.897753577370617
2,guardia,8.897753577370617
2,justicia,8.589752625800351
2,refrenda,8.23938897490063
2,incidencia,8.0056791637133
2,presidente reafirma,7.888464867125474
2,sector,7.879617058619357
2,cuarta,7.723464324385344
2,cuarta transformación,7.723197528871874
2,salud,7.692374420530347
2,presupuesto,7.522545539070504
2,trabajo,7.480985686549386
2,garantiza,7.469941973743457
2,incidencia delictiva,7.172548144122564
2,delictiva,7.172548144122564
2,vida,7.147823476084875
2,mejoramiento,7.079429016804344
2,reforma,7.015170312418928
2,programas integrales,6.975219359974612
2,integrales,6.937020763170042
2,tabasco,6.772002928657699
2,económica,6.771666019012263
2,estado,6.7456947434918435
2,integrales bienestar,6.736711562967902
2,presidente refrenda,6.6996004360280805
2,paz,6.633638041879769
2,compromisos,6.628375806450515
2,corrupción,6.606440487028015
2,urbano,6.586962550173786
2,asegura presidente,6.559572581537531
2,trabajadores,6.558402010358264
2,apoyo,6.454004038829277
2,migración,6.369746205764574
2,garantizar,6.287259244054051
2,mejoramiento urbano,6.277569104078584
2,atender,6.274270474629556
2,epidemia,6.245547661440365
2,protección,6.15580556886176
2,compromete,6.078749564691251
2,sembrando vida,6.057254781218946
2,sembrando,6.057254781218946
2,economía,6.051983208034323
2,construcción,6.038192872916313
2,caso,6.032425768681172
2,pueblos,6.013380242204643
2,social,6.012151242827726
2,respeto,5.988917302930595
2,resalta,5.988143859121084
2,relación,5.917786554545772
2,empleos,5.899741898701662
2,recuperación,5.853980912212714
2,aprobación,5.839048620432142
2,reconoce,5.686592588861729
3,emite,0.8876181234038982
3,presidente emite,0.8876181234038982
3,natural protegida,0.8835825088064246
3,área natural,0.8835825088064246
3,área,0.8508285066243424
3,protegida,0.845671803562526
3,natural,0.8456718031577775
3,lago texcoco,0.8296244000963747
3,lago,0.8296244000963747
3,parque,0.7992640852675974
3,texcoco,0.7881261566254386
3,emite voto,0.69847261356255
3,voto,0.6386379127665452
3,ecológico lago,0.6383013816703019
3,parque ecológico,0.6383013816703019
3,ecológico,0.6168471252438378
3,maya presidente,0.5513998959746819
3,espacios,0.5149925540546875
3,espacios públicos,0.5149925540546875
3,reúne directivos,0.48397540917709303
3,histórico,0.44720228976931464
3,francia,0.4165722142489792
3,voto proceso,0.3953462238706487
3,electoral 2021,0.3953462238706487
3,proyecto parque,0.3826171188049967
3,voto histórico,0.38188803811889205
3,histórico ejercicio,0.38188803811889205
3,ejercicio democrático,0.3655610471119213
3,presentan proyecto,0.3546454571611258
3,especialistas control,0.3536350236696936
3,chile ayuda,0.3536350236696936
3,envía chile,0.3536350236696936
3,méxico envía,0.3536350236696936
3,control incendios,0.3536350236696936
3,ayuda especialistas,0.3536350236696936
3,3m,0.3466023527304012
3,directivos empresa,0.3466023527304012
3,respaldo pandemia,0.3466023527304012
3,3m agradece,0.3466023527304012
3,empresa 3m,0.3466023527304012
3,agradece respaldo,0.3466023527304012
3,obras programas,0.3394061531139826
3,atiende obras,0.3394061531139826
3,bienestar comunidades,0.3394061531139826
3,ejercicio,0.3376498712505715
3,texcoco área,0.33137688535121823
3,600 kilómetros,0.3311962734813715
3,terminados 600,0.3311962734813715
3,terracerías tren,0.3311962734813715
3,kilómetros terracerías,0.3311962734813715
3,terracerías,0.3311962734813715
3,federal competencia,0.3269885159567207
3,candidatos comisión,0.3269885159567207
3,presidente enviará,0.3269885159567207
3,comisión federal,0.3269885159567207
3,terna candidatos,0.3269885159567207
3,competencia económica,0.3269885159567207
3,enviará terna,0.3269885159567207
3,democrático,0.32606568657859175
3,comunidades cercanas,0.32514079184920824
3,protegida presidente,0.31750118155181933
3,terminados,0.3173293346130304
3,semar refuerzan,0.30574162237192126
3,frenar ingreso,0.30574162237192126
3,ingreso fentanilo,0.30574162237192126
3,metanfetamina,0.30574162237192126
3,medidas frenar,0.30574162237192126
3,refuerzan medidas,0.30574162237192126
3,metanfetamina méxico,0.30574162237192126
3,fentanilo metanfetamina,0.30574162237192126
3,dialoga jean,0.3056330533155213
3,presidente francia,0.3056330533155213
3,luc mélenchon,0.3056330533155213
3,jean luc,0.3056330533155213
3,mélenchon excandidato,0.3056330533155213
3,excandidato,0.3056330533155213
3,excandidato izquierda,0.3056330533155213
3,jean,0.3056330533155213
3,luc,0.3056330533155213
3,izquierda presidente,0.3056330533155213
3,izquierda,0.3056330533155213
3,mélenchon,0.3056330533155213
3,competencia,0.3029014178025812
3,600,0.29985905762129494
3,estudiantes niveles,0.29769687338510337
3,en ruta,0.29769687338510337
3,acceden becas,0.29769687338510337
3,niveles escolares,0.29769687338510337
3,becas secretaría,0.29769687338510337
3,maya estudiantes,0.29769687338510337
3,escolares acceden,0.29769687338510337
3,francisco lajas,0.2940965699393235
3,resalta amplia,0.2940965699393235
3,comunidad san,0.2940965699393235
3,lajas,0.2940965699393235
3,amplia,0.2940965699393235
3,lajas durango,0.2940965699393235
3,amplia cobertura,0.2940965699393235
3,sociales comunidad,0.2940965699393235
3,cobertura programas,0.2940965699393235
4,poder judicial,1.3973658222472263
4,judicial,1.3973658222472263
4,poder,1.214300457152726
4,scjn,1.1782498508700632
4,asiste,1.0609524579664327
4,arturo zaldívar,1.0402492152377263
4,zaldívar,1.0402492152377263
4,arturo,0.9773946312291641
4,federación,0.9550421742967851
4,informe,0.8978578012320491
4,presidente asiste,0.8847032059482232
4,asiste informe,0.8847032059482232
4,informe anual,0.8463441724547114
4,anual,0.8463441724547114
4,judicial federación,0.7805408989317487
4,labores,0.7129687451663205
4,nuevo león,0.6331327089561979
4,león,0.6277278659827839
4,brindar,0.5525218622112981
4,labores poder,0.5414763312074147
4,materia electoral,0.5320679343676161
4,anual labores,0.5235260311805675
4,ministro arturo,0.45707696340656057
4,anual scjn,0.4462769849426771
4,reunión arturo,0.4374281259278016
4,zaldívar presidente,0.4374281259278016
4,presidente scjn,0.4374281259278016
4,litigio,0.41976829605488414
4,presidente fallo,0.41976829605488414
4,reconoce presidente,0.41976829605488414
4,fallo,0.41976829605488414
4,scjn litigio,0.41976829605488414
4,fallo scjn,0.41976829605488414
4,presidente,0.4017457680275857
4,compromiso erradicar,0.3894150897029462
4,erradicar robo,0.3894150897029462
4,hidrocarburos puebla,0.3894150897029462
4,oaxaca reduce,0.3842998268820508
4,pueblo oaxaca,0.3842998268820508
4,robo hidrocarburos,0.37272281359196036
4,reduce delitos,0.36785579254025974
4,hidrocarburos,0.35169303248835804
4,nogales sonora,0.3512499386432751
4,conjuntas gobierno,0.3512499386432751
4,conjuntas,0.3512499386432751
4,unidos nogales,0.3512499386432751
4,obras conjuntas,0.3512499386432751
4,brindar atención,0.3489876963012898
4,compromete pueblo,0.3489876963012898
4,pueblo guarijío,0.3489876963012898
4,guarijío sonora,0.3489876963012898
4,sonora brindar,0.3489876963012898
4,harp helu,0.34779361603987363
4,harp,0.34779361603987363
4,estadio alfredo,0.34779361603987363
4,helu,0.34779361603987363
4,alfredo,0.34779361603987363
4,alfredo harp,0.34779361603987363
4,inauguración estadio,0.34779361603987363
4,nacional aun,0.34764625536703797
4,reconocen bandera,0.34764625536703797
4,mexicanos reconocen,0.34764625536703797
4,diferencias afirma,0.34764625536703797
4,aun diferencias,0.34764625536703797
4,bandera nacional,0.34764625536703797
4,constitucionalidad reformas,0.3456120652732804
4,electoral favor,0.3456120652732804
4,favor democracia,0.3456120652732804
4,garantiza constitucionalidad,0.3456120652732804
4,reformas materia,0.3456120652732804
4,constitucionalidad,0.3456120652732804
4,fotogalería segundo,0.3451665226737787
4,magistrado arturo,0.33819597621706265
4,informe labores,0.33819597621706265
4,zaldívar scjn,0.33819597621706265
4,magistrado,0.33819597621706265
4,labores magistrado,0.33819597621706265
4,león compromiso,0.33556574391705657
4,tesla llegará,0.33556574391705657
4,llegará nuevo,0.33556574391705657
4,quincenal justicia,0.33491105732583903
4,sociales mujeres,0.33491105732583903
4,quincenal,0.33491105732583903
4,periodistas luchadores,0.33491105732583903
4,anuncia informe,0.33491105732583903
4,informe quincenal,0.33491105732583903
4,atención integral,0.33425734639533783
4,reconocen,0.3329810051374393
4,reunión,0.3286666569789678
4,condolencias accidente,0.3257506145289862
4,solidaridad condolencias,0.3257506145289862
4,metro ciudad,0.3257506145289862
4,accidente línea,0.3257506145289862
4,presidente inauguración,0.32271097977892904
4,agua población,0.32148675631905577
4,tesla,0.3214867562476477
4,estadio,0.3146361746010155
4,asiste presidente,0.3146361741360016
4,línea metro,0.3121479514899095
4,luchadores,0.3115812634295681
5,islas marías,3.171267090914825
5,marías,3.171267090914825
5,islas,3.171267090914825
5,tianguis bienestar,1.6582486172355442
5,tianguis,1.6100721276827226
5,covid,1.4237260650667767
5,covid 19,1.3749414320974087
5,19,1.352920950928167
5,turístico islas,1.2750039285724826
5,turístico,1.1933678414592956
5,centro,1.1923135121224606
5,vacunar,1.1034544296609747
5,años,1.0681836948338714
5,18 años,1.0421449676664403
5,centro turístico,1.0252706072482733
5,mantiene,0.9703052392248218
5,mantiene tendencia,0.9522266600225419
5,18,0.9340472847913245
5,tendencia,0.9153761717209885
5,desarrollo,0.805744810226322
5,personas,0.786590574280864
5,19 mantiene,0.7688884860340143
5,proyectos,0.7642175874891006
5,mayores 18,0.756403578698887
5,personas mayores,0.756403578698887
5,escasos,0.7561444266786764
5,escasos recursos,0.7561444266786764
5,vacunar covid,0.721871466646806
5,casos,0.6961507406823659
5,baja,0.6780396833348643
5,tendencia baja,0.6717462090380297
5,expresa respaldo,0.6579541797322181
5,reducción,0.627614868689269
5,presidente expresa,0.6132176927588368
5,ola covid,0.609315992400391
5,expresa,0.6025430021051464
5,detona desarrollo,0.5912068667973621
5,detona,0.5912068667973621
5,maya detona,0.5912068667973621
5,méxico argentina,0.5911781275007048
5,ola,0.5748558763712459
5,electrificada,0.5734537565735525
5,senadores aprobación,0.5696397086352017
5,penal islas,0.5649388926730724
5,penal,0.5649388926730724
5,viernes,0.5645993430521746
5,desde islas,0.5591543703808546
5,desde,0.5591543703808546
5,senadores,0.5506702168216862
5,registro vacunar,0.5455440079954754
5,todas personas,0.5370141894352516
5,desarrollo económico,0.5365064344988717
5,situación,0.528005018577472
5,vacuna,0.5261352835452436
5,respaldo,0.5253930538374693
5,marías anuncia,0.517160805574751
5,familias escasos,0.514451197730477
5,diez,0.49045595091730765
5,presidente,0.47539799894801976
5,mil familias,0.4741760422694431
5,argentina,0.4702752387399967
5,proyectos estratégicos,0.46667261902656887
5,estratégicos,0.46667261902656887
5,salvar,0.46251245744927044
5,salvar vidas,0.46251245744927044
5,económico,0.45972332108465613
5,consecutivas,0.45931150001585497
5,semanas consecutivas,0.45931150001585497
5,cámara diputados,0.45688599602914554
5,siete,0.45548097259793724
5,vidas,0.45036607953011876
5,nacionalización,0.4471403230472868
5,decreta nacionalización,0.4471403230472868
5,decreta,0.4471403230472868
5,presidente decreta,0.4471403230472868
5,nacionalización litio,0.4471403230472868
5,cultural,0.4456025388995613
5,presidente muestra,0.42478744971647536
5,semanas,0.4152138107361584
5,afectadas contagios,0.41307666581156466
5,vacunadas afectadas,0.41307666581156466
5,méxico va,0.3995434337182409
5,vacuna mexicana,0.3916755588033195
5,mexicana patria,0.3916755588033195
5,avanza desarrollo,0.3916755588033195
5,patria covid,0.3916755588033195
5,19 periodo,0.39160485904811415
5,artistas mexicanos,0.3900926506101775
5,artistas,0.3900926506101775
5,respaldo compositores,0.3900926506101775
5,compositores artistas,0.3900926506101775
5,ruta electrificada,0.3889399927681102
5,futura ruta,0.3889399927681102
5,electrificada tren,0.3889399927681102
5,supervisa futura,0.3889399927681102
5,19 méxico,0.38892549843382107
5,litio,0.3869108854329027
5,quinta,0.3823596328493429
5,quinta ola,0.3823596328493429
5,reducción secretaría,0.38111663837350995
6,yaqui agua,0.5315719269205597
6,lázaro cárdenas,0.49980383029932407
6,lázaro,0.49980383029932407
6,cárdenas,0.4737546162074664
6,económica país,0.40753244282694484
6,país destacado,0.40753244282694484
6,destacado,0.40753244282694484
6,destacado año,0.40753244282694484
6,año presidente,0.3899609383377771
6,camino tonanitla,0.36239030198198174
6,cuota,0.36239030198198174
6,aifa libre,0.36239030198198174
6,libre cuota,0.36239030198198174
6,tonanitla,0.36239030198198174
6,tonanitla aifa,0.36239030198198174
6,situación fiscal,0.3507497601756613
6,controversia,0.3507497601756613
6,controversia constancia,0.3507497601756613
6,sat aclara,0.3507497601756613
6,constancia,0.3507497601756613
6,constancia situación,0.3507497601756613
6,aclara controversia,0.3507497601756613
6,convierte potencia,0.34815761546339086
6,méxico convierte,0.34815761546339086
6,social asegura,0.34815761546339086
6,económica dimensión,0.34815761546339086
6,convierte,0.34815761546339086
6,agua sinaloa,0.34677440691005457
6,aprovechar agua,0.34677440691005457
6,operación presa,0.34677440691005457
6,supervisa operación,0.34677440691005457
6,picachos aprovechar,0.34677440691005457
6,terrenos aifa,0.34648840501322375
6,aifa abastecerá,0.34648840501322375
6,abastecerá ciudad,0.34648840501322375
6,agua terrenos,0.34648840501322375
6,promueve empresarios,0.33691425054146634
6,estadounidenses inversiones,0.33691425054146634
6,empresarios estadounidenses,0.33691425054146634
6,económica américa,0.33691425054146634
6,integración económica,0.33691425054146634
6,inversiones integración,0.33691425054146634
6,pueblo yaqui,0.3334889356425347
6,abastecerá,0.33187934478194664
6,fiscal,0.3254218765758222
6,operación,0.32177632622009195
6,terrenos,0.3215140515506317
6,aclara,0.3172681190861279
6,convocatoria ingreso,0.31720252341179017
6,ingreso bachillerato,0.31720252341179017
6,bachillerato tecnológico,0.31720252341179017
6,bachillerato,0.31720252341179017
6,deportiva,0.31720252341179017
6,promoción deportiva,0.31720252341179017
6,tecnológico educación,0.31720252341179017
6,educación promoción,0.31720252341179017
6,reconoce lázaro,0.31171792328083275
6,inspiración ejemplo,0.31171792328083275
6,cárdenas fuente,0.31171792328083275
6,seguir cuarta,0.31171792328083275
6,fuente inspiración,0.31171792328083275
6,fuente,0.31171792328083275
6,epicentro tecpan,0.30936702090612117
6,tecpan guerrero,0.30936702090612117
6,guerrero destaca,0.30936702090612117
6,tecpan,0.30936702090612117
6,daños mayores,0.30936702090612117
6,mayores tras,0.30936702090612117
6,reconocer asunto,0.3090596515402764
6,scjn reconocer,0.3090596515402764
6,propondrá scjn,0.3090596515402764
6,sat,0.30497328480939495
6,promoción,0.3040146960692151
6,situación,0.3000939927528557
6,yaqui,0.29961345546436075
6,sin daños,0.29655944736063417
6,reconocer,0.2962669946255476
6,planteará banco,0.29540441026195113
6,planteará,0.29540441026195113
6,usar,0.29540441026195113
6,usar recursos,0.29540441026195113
6,méxico usar,0.29540441026195113
6,recursos fmi,0.29540441026195113
6,fmi pago,0.29540441026195113
6,banco méxico,0.29540441026195113
6,presidente planteará,0.29540441026195113
6,pago deuda,0.29540441026195113
6,indica,0.2927611751061858
6,restitución tierras,0.2927611751061858
6,agua restitución,0.2927611751061858
6,prioridad indica,0.2927611751061858
6,restitución,0.2927611751061858
6,tierras prioridad,0.2927611751061858
6,asamblea trabajadores,0.29032978305955676
6,hidalgo destaca,0.29032978305955676
6,alcanzar autosuficiencia,0.29032978305955676
6,trabajadores refinería,0.29032978305955676
6,esfuerzo alcanzar,0.29032978305955676
6,destaca esfuerzo,0.29032978305955676
6,celebra asamblea,0.29032978305955676
7,víctimas incendio,0.36206852584853366
7,migrantes víctimas,0.36206852584853366
7,incendio chihuahua,0.36206852584853366
7,trabajadores pemex,0.3596045768141001
7,energética trabajadores,0.3596045768141001
7,pemex afirma,0.3596045768141001
7,4t recupera,0.3596045768141001
7,recupera soberanía,0.3596045768141001
7,economista griego,0.3501315763702742
7,yanis varoufakis,0.3501315763702742
7,economista,0.3501315763702742
7,yanis,0.3501315763702742
7,nacional economista,0.3501315763702742
7,griego yanis,0.3501315763702742
7,griego,0.3501315763702742
7,varoufakis,0.3501315763702742
7,médica migrantes,0.34670336815246316
7,vacunarse reducir,0.33520438131624075
7,riesgos contagio,0.33520438131624075
7,contagio variante,0.33520438131624075
7,riesgos,0.33520438131624075
7,reducir riesgos,0.33520438131624075
7,continúan tareas,0.3348631937603407
7,exploración rescate,0.3348631937603407
7,exploración,0.3348631937603407
7,tareas exploración,0.3348631937603407
7,recupera,0.3335420803138967
7,cultura importante,0.33051460126777443
7,dedicado,0.33051460126777443
7,dedicado naturaleza,0.33051460126777443
7,importante méxico,0.33051460126777443
7,espacio chapultepec,0.33051460126777443
7,chapultepec dedicado,0.33051460126777443
7,llama vacunarse,0.3211429305268024
7,alcanza cobertura,0.31929325402839875
7,abril alcanza,0.31929325402839875
7,cobertura 66,0.31929325402839875
7,ciento aplicación,0.31929325402839875
7,66 ciento,0.31929325402839875
7,refuerzos,0.31929325402839875
7,aplicación refuerzos,0.31929325402839875
7,operativo abril,0.31929325402839875
